Mean Intensity,Standard Deviation,Minimum Intensity,Maximum Intensity,Edge Pixels,Contour Count,Largest Contour Area,Texture Value,Label
111.18006616709184,80.72951348015836,0.0,255.0,6418.0,2.0,33986.5,481.2578267101843,1
95.31505102040816,83.86518594229165,0.0,255.0,5909.0,1.0,24176.5,768.193359375,1
128.81925621811226,73.31867610097267,0.0,255.0,8217.0,22.0,22948.0,627.8332796899144,1
129.57834422831633,69.53614248850657,0.0,255.0,7459.0,2.0,23737.0,449.0185174461407,1
111.3011399872449,80.32470076451959,0.0,255.0,7624.0,12.0,22882.0,400.4422691020305,1
112.63930963010205,79.07428703195923,0.0,255.0,5754.0,1.0,23582.5,362.1045125224897,1
98.46763392857143,84.49511120126692,0.0,255.0,7011.0,21.0,19286.5,803.7258400430485,1
130.42159598214286,70.32383830897182,0.0,255.0,6407.0,2.0,23326.5,473.6296847088046,1
132.9423230229592,68.02842648837077,0.0,255.0,4747.0,5.0,24905.0,697.5166129255633,1
102.89291693239795,82.31148908206366,0.0,255.0,7205.0,1.0,30367.5,408.4273341511349,1
84.55420918367346,85.18869649024009,0.0,255.0,5713.0,1.0,30113.0,485.2940449617347,1
128.73317920918367,72.31190603689373,0.0,255.0,7033.0,6.0,25779.0,393.3684321554042,1
105.53415975765306,81.2822435837866,0.0,255.0,5524.0,1.0,23335.0,290.69759829170454,1
102.36860251913265,82.89682913874417,0.0,255.0,4859.0,2.0,24638.0,304.0640419686352,1
131.15051020408163,69.72990458311853,0.0,255.0,7165.0,7.0,28104.5,366.15180598572357,1
97.5972975127551,83.37118354040985,0.0,255.0,5765.0,1.0,20874.0,623.275827022554,1
110.80883290816327,80.26384717126562,0.0,255.0,5527.0,1.0,25957.5,353.4753643255937,1
104.87906568877551,81.33160836957336,0.0,255.0,5023.0,3.0,22805.5,527.9377555191791,1
98.70669244260205,84.4571190038356,0.0,255.0,7340.0,1.0,35965.0,1189.3580839688557,1
128.0343391262755,72.89937581224875,0.0,255.0,7006.0,6.0,27574.5,611.3578294768329,1
96.78698979591837,83.1488209772424,0.0,255.0,5651.0,1.0,20292.0,508.41079400510205,1
98.64152184311224,82.73306970595847,0.0,255.0,4911.0,13.0,29965.5,775.9748883928571,1
68.64182079081633,83.59819721663229,0.0,255.0,4552.0,4.0,21094.0,242.04509181094537,1
129.82952008928572,71.11754293423742,0.0,255.0,6931.0,9.0,23673.0,510.4478622743955,1
101.82969945790816,83.64004139567672,0.0,255.0,5844.0,15.0,20335.0,589.5345878362755,1
104.83605707908163,82.05213878907446,0.0,255.0,5115.0,19.0,31339.5,683.8912626979054,1
130.9845742984694,70.4070464194964,0.0,255.0,8120.0,24.0,13496.0,733.5577604138122,1
130.37248883928572,71.07486085456468,0.0,255.0,9166.0,3.0,29658.5,585.3508281318509,1
101.93028539540816,82.78296091125034,0.0,255.0,5494.0,5.0,23486.0,351.0742853507058,1
130.17924904336735,70.7885601309859,0.0,255.0,6676.0,5.0,25927.0,504.4023978198781,1
105.81951530612245,82.34209624092198,0.0,255.0,4795.0,26.0,29522.0,878.8611238440689,1
130.45659279336735,71.0692148259725,0.0,255.0,8654.0,23.0,24256.0,734.8537806197536,1
128.5607461734694,72.1665386738384,0.0,255.0,5857.0,4.0,26268.5,307.58494278074846,1
83.05680006377551,85.65822177366411,0.0,255.0,6043.0,1.0,29757.5,1066.0698265812882,1
128.7451769770408,73.65431030506792,0.0,255.0,8920.0,1.0,49729.0,725.6920694623675,1
134.44591039540816,67.19654234370903,0.0,255.0,7467.0,2.0,23933.0,434.2167714729452,1
129.083984375,71.55597539683254,0.0,255.0,6909.0,9.0,28906.5,457.13120814573267,1
95.1585618622449,83.93492382896471,0.0,255.0,7009.0,4.0,21768.5,281.81331583322566,1
130.71729512117346,71.09609687639228,0.0,255.0,9698.0,5.0,28247.0,650.0780713352646,1
89.21281090561224,85.48277160442369,0.0,255.0,5766.0,7.0,29123.5,865.2602530129498,1
110.62521922831633,79.97257746675089,0.0,255.0,5251.0,2.0,23543.0,235.69547102362947,1
127.47401147959184,73.36373250530238,0.0,255.0,8059.0,1.0,26150.5,223.40562271823592,1
130.95866549744898,70.11731444118202,0.0,255.0,8048.0,3.0,22696.5,429.7991449434724,1
110.68989158163265,79.94885820393714,0.0,255.0,6178.0,1.0,23984.0,341.5063533997446,1
